Name,Division_Title,Division_Record,Status,Age,Height,Weight,Reach,Leg_Reach,Octagon_Reach,Trains_at,Fighting_Style,Total_Fights,Wins,Losses,Draws,Win_Percentage,Title_Defenses,Former_Champion,Fight_Win_Streak,Octagon_Debut,Wins_by_KO_TKO,Wins_by_SUB,Wins_by_DEC,First_Round_Wins,Sig_Strikes_Landed,Sig_Strikes_Attempted,Striking_Accuracy,Striking_Defense,Sig_Strikes_Landed_Per_Min,Sig_Strikes_Absorbed_Per_Min,Average_Sig_Strikes,Sig_Strikes_Head_Pct,Sig_Strikes_Body_Pct,Sig_Strikes_Leg_Pct,Takedowns_Landed,Takedowns_Attempted,Takedown_Accuracy,Takedown_Defense,Takedown_Avg_Per_15_Min,Submissions,Submission_Avg_Per_15_Min,Knockdowns,Knockdown_Avg,Average_Fight_Time,Control_Time,Event_1_Headline,Event_1_Date,Event_1_Result,Event_1_Time,Event_1_Method,Event_2_Headline,Event_2_Date,Event_2_Result,Event_2_Time,Event_2_Method,Event_3_Headline,Event_3_Date,Event_3_Result,Event_3_Time,Event_3_Method,Country,Place_of_Birth,Nickname,Stance,Birth_Date,Team,KO_TKO_Wins,Submission_Wins,Decision_Wins,Total_Control_Time,Total_Advancements,Total_Reversals,Total_Slams,Distance_Strikes,Clinch_Strikes,Ground_Strikes,Head_Strikes,Body_Strikes,Leg_Strikes,UFC_Debut_Date,Title_Fight_Record,Main_Event_Record,Fight_of_Night_Awards,Performance_of_Night_Awards
SidneyOutlaw,Welterweight Division,nan-nan,Active,33.0,"5' 9""",156 lbs,"76""",,,Kill Cliff FC,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SijaraEubanks,Women's Bantamweight Division,nan-nan,Active,40.0,"5' 4""",127 lbs,"67""",,,Catone MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,773,1564,49.4,50.6,773.0,,,,,,17,0,0,0,255.0,0,0.0,1,15.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SilvanaGomez Juarez,Women's Flyweight Division,nan-nan,Active,40.0,"5' 3""",115 lbs,"65""",,,Entram Gym,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,102,312,32.7,67.3,102.0,,,,,,0,0,0,0,0.0,0,0.0,2,30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SimeonThoresen,Welterweight Division,nan-nan,Active,41.0,"6' 2""",170 lbs,"79""",,,Frontline Academy,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,150,290,51.7,48.3,150.0,,,,,,2,0,0,0,30.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SimonBiyong,Light Heavyweight Division,nan-nan,Active,34.0,"6' 6""",204 lbs,"74""",,,Teixeira MMA & Fitness,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sim KaiXiong,Bantamweight Division,nan-nan,Active,27.0,"5' 5""",135 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SioneLatu,Heavyweight Division,nan-nan,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,14,26,53.8,46.2,14.0,,,,,,1,0,0,0,15.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SirwanKakai,Bantamweight Division,nan-nan,Active,35.0,"5' 6""",135 lbs,"66.5""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SiyarBahadurzada,Welterweight Division,nan-nan,Active,41.0,"5' 11""",170 lbs,"73""",,,Jackson-Wink MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,465,869,53.5,46.5,465.0,,,,,,8,0,0,0,120.0,0,0.0,5,75.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SlimTrabelsi,Heavyweight Division,nan-nan,Active,32.0,"6' 1""",243 lbs,"74""",,,MMA Factory,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoaPalelei,Heavyweight Division,nan-nan,Active,47.0,"6' 4""",265 lbs,"81""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,319,429,74.4,25.6,319.0,,,,,,9,0,0,0,135.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SodiqYusuff,Lightweight Division,nan-nan,Active,32.0,"5' 9""",155 lbs,"71""",,,Team Lloyd Irvin,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,808,1537,52.6,47.4,808.0,,,,,,3,0,0,0,45.0,0,0.0,4,60.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SolomonHutcherson,Light Heavyweight Division,nan-nan,Active,52.0,"5' 11""",185 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,25,44,56.8,43.2,25.0,,,,,,1,0,0,0,15.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SolomonRenfro,Welterweight Division,nan-nan,Active,28.0,"5' 9""",157 lbs,"72""",,,Xtreme Couture,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SongKenan,Welterweight Division,nan-nan,Active,35.0,"6' 0""",171 lbs,"71.5""",,,Beijing Black Tiger,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,565,1130,50.0,50.0,565.0,,,,,,3,0,0,0,45.0,0,0.0,5,75.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SongYadong,Bantamweight Division,nan-nan,Active,27.0,"5' 8""",136 lbs,"67""",,,Team Alpha Male,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1201,2412,49.8,50.2,1201.0,,,,,,8,0,0,0,120.0,0,0.0,7,105.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SovannahryEm,Women's Bantamweight Division,nan-nan,Active,33.0,"5' 4""",125 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
So YulKim,Women's Strawweight Division,nan-nan,Active,28.0,"5' 3""",115 lbs,"63""",,,MOB Training Center,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SpencerFisher,Lightweight Division,nan-nan,Active,49.0,"5' 7""",155 lbs,"70""",,,Miletich Martial Arts,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1066,1944,54.8,45.2,1066.0,,,,,,9,0,0,0,135.0,0,0.0,3,45.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SpikeCarlyle,Featherweight Division,nan-nan,Active,32.0,"5' 8""",157 lbs,"71.5""",,,Treigning Lab ,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StanislavNedkov,Light Heavyweight Division,nan-nan,Active,43.0,"5' 11""",205 lbs,"71""",,,Bushido Bulgaria,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,119,241,49.4,50.6,119.0,,,,,,5,0,0,0,75.0,0,0.0,2,30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StefanSekulic,Welterweight Division,nan-nan,Active,33.0,"6' 0""",170 lbs,"75""",,,Family Fight Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StefanStruve,Heavyweight Division,nan-nan,Active,37.0,"6' 11""",265 lbs,"84.5""",,,Team Schrijber,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,776,1468,52.9,47.1,776.0,,,,,,7,0,0,0,105.0,0,0.0,3,45.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StephanieEgger,Women's Bantamweight Division,nan-nan,Active,36.0,"5' 6""",135 lbs,"68""",,,Buddy Gym MMA St. Gallen,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,298,486,61.3,38.7,298.0,,,,,,9,0,0,0,135.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StephanieFrausto,Women's Strawweight Division,nan-nan,Active,34.0,"5' 2""",115 lbs,"61""",,,Combat Sports Academy,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StephanieLuciano,Women's Strawweight Division,nan-nan,Active,25.0,"5' 6""",116 lbs,"65""",,,Gordinho Fight Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,324,672,48.2,51.8,324.0,,,,,,2,0,0,0,30.0,0,0.0,1,15.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StephanBonnar,Light Heavyweight Division,nan-nan,Active,48.0,"6' 4""",205 lbs,"79""",,,One Kick's MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StephenBass,nan Division,nan-nan,Active,,"5' 9""",145 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StephenThompson,Welterweight Division,nan-nan,Active,42.0,"6' 0""",170 lbs,"75""",,,Team Upstate Karate,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1505,2937,51.2,48.8,1505.0,,,,,,5,0,0,0,75.0,0,0.0,10,150.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StevenKoslow,Bantamweight Division,nan-nan,Active,28.0,"5' 7""",136 lbs,"69""",,,10th Planet Jiu Jitsu,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,20,42,47.6,52.4,20.0,,,,,,5,0,0,0,75.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StevenNguyen,Featherweight Division,nan-nan,Active,32.0,"5' 11""",145 lbs,"73""",,,Fortis MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,494,1154,42.8,57.2,494.0,,,,,,1,0,0,0,15.0,0,0.0,7,105.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StevenPeterson,Featherweight Division,nan-nan,Active,35.0,"5' 10""",146 lbs,"70""",,,Fortis MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,801,1706,47.0,53.0,801.0,,,,,,12,0,0,0,180.0,0,0.0,1,15.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StevenSiler,Featherweight Division,nan-nan,Active,38.0,"5' 10""",145 lbs,"70""",,,FactoryX Muay Thai,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SteveBerger,nan Division,nan-nan,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,136,185,73.5,26.5,136.0,,,,,,1,0,0,0,15.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SteveBosse,Light Heavyweight Division,nan-nan,Active,43.0,"5' 11""",205 lbs,"72""",,,TriStar Gym,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,125,215,58.1,41.9,125.0,,,,,,1,0,0,0,15.0,0,0.0,1,15.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SteveBruno,nan Division,nan-nan,Active,,"5' 10""",170 lbs,,,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,85,121,70.2,29.8,85.0,,,,,,5,0,0,0,75.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SteveByrnes,Middleweight Division,nan-nan,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,45,64,70.3,29.7,45.0,,,,,,3,0,0,0,45.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SteveCantwell,Middleweight Division,nan-nan,Active,38.0,"6' 2""",185 lbs,"75""",,,One Kick's MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,282,824,34.2,65.8,282.0,,,,,,3,0,0,0,45.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SteveErceg,Bantamweight Division,nan-nan,Active,30.0,"5' 8""",125 lbs,"68""",,,Wilkes Martial Arts,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,451,920,49.0,51.0,451.0,,,,,,5,0,0,0,75.0,0,0.0,1,15.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SteveGarcia,Featherweight Division,nan-nan,Active,33.0,"6' 0""",146 lbs,"75""",,,Jackson-Wink MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,498,904,55.1,44.9,498.0,,,,,,4,0,0,0,60.0,0,0.0,8,120.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SteveJennum,Open Weight Division,nan-nan,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,37,85,43.5,56.5,37.0,,,,,,3,0,0,0,45.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SteveJudson,Heavyweight Division,nan-nan,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,21,36,58.3,41.7,21.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SteveLopez,nan Division,nan-nan,Active,40.0,"5' 11""",155 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,83,176,47.2,52.8,83.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SteveMontgomery,Welterweight Division,nan-nan,Active,34.0,"6' 4""",185 lbs,"75""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,102,236,43.2,56.8,102.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SteveNelmark,Open Weight Division,nan-nan,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,41,45,91.1,8.9,41.0,,,,,,2,0,0,0,30.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SteveSteinbeiss,Middleweight Division,nan-nan,Active,,"6' 3""",206 lbs,"75""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,162,219,74.0,26.0,162.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SteveVigneault,Middleweight Division,nan-nan,Active,,"5' 10""",169 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,8,15,53.3,46.7,8.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StevieLynch,Welterweight Division,nan-nan,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,7,28,25.0,75.0,7.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StevieRay,Lightweight Division,nan-nan,Active,35.0,"5' 10""",156 lbs,"71""",,,Higher Level Martial Arts,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StewartNicoll,Flyweight Division,nan-nan,Active,30.0,"5' 5""",126 lbs,"65.5""",,,Broz Martial Arts,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,15,29,51.7,48.3,15.0,,,,,,1,0,0,0,15.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StipeMiocic,Heavyweight Division,nan-nan,Active,42.0,"6' 4""",249 lbs,"80""",,,Strong Style Fight Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1579,2556,61.8,38.2,1579.0,,,,,,25,0,0,0,375.0,0,0.0,7,105.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SultanAliev,Welterweight Division,nan-nan,Active,40.0,"5' 11""",170 lbs,"74.5""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,140,219,63.9,36.1,140.0,,,,,,5,0,0,0,75.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SumanMokhtarian,Featherweight Division,nan-nan,Active,33.0,"5' 8""",145 lbs,"72""",,,Australian Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,73,125,58.4,41.6,73.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SumitKumar,Flyweight Division,nan-nan,Active,24.0,"5' 5""",125 lbs,,,,Team Alpha Male,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumudaerji,Flyweight Division,nan-nan,Active,29.0,"5' 8""",126 lbs,"72""",,,Team Alpha Male,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,415,762,54.5,45.5,415.0,,,,,,1,0,0,0,15.0,0,0.0,2,30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SuYoungYou,Bantamweight Division,nan-nan,Active,29.0,"5' 6""",136 lbs,"65""",,,Von Jiu Jitsu,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,162,227,71.4,28.6,162.0,,,,,,7,0,0,0,105.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SyuriKondo,Women's Strawweight Division,nan-nan,Active,36.0,"5' 4""",115 lbs,"66""",,,Vos Gym,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,260,566,45.9,54.1,260.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TabathaRicci,Women's Strawweight Division,nan-nan,Active,30.0,"5' 1""",115 lbs,"61""",,,Paragon BJJ,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,798,1775,45.0,55.0,798.0,,,,,,23,0,0,0,345.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tae HyunBang,Lightweight Division,nan-nan,Active,42.0,"5' 9""",155 lbs,"71""",,,Korean Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,151,342,44.2,55.8,151.0,,,,,,2,0,0,0,30.0,0,0.0,3,45.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TafonNchukwi,Light Heavyweight Division,nan-nan,Active,30.0,"6' 0""",189 lbs,"77""",,,Team Lloyd Irvin,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,529,950,55.7,44.3,529.0,,,,,,4,0,0,0,60.0,0,0.0,2,30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TagirUlanbekov,Flyweight Division,nan-nan,Active,33.0,"5' 7""",126 lbs,"70""",,,Eagles MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,474,800,59.2,40.8,474.0,,,,,,17,0,0,0,255.0,0,0.0,1,15.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TailaSantos,Women's Flyweight Division,nan-nan,Active,32.0,"5' 6""",125 lbs,"67.5""",,,Team Taila Santos,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TainaraLisboa,Women's Bantamweight Division,nan-nan,Active,34.0,"5' 7""",135 lbs,"67""",,,Damas 013,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,181,286,63.3,36.7,181.0,,,,,,4,0,0,0,60.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaiyilakeNueraji,Welterweight Division,nan-nan,Active,24.0,"6' 2""",170 lbs,"76""",,,Enbo Gedou,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaiBowden,Open Weight Division,nan-nan,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,20,20,100.0,0.0,20.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaiTuivasa,Heavyweight Division,nan-nan,Active,32.0,"6' 2""",265 lbs,"75""",,,Lions High Performance Centre,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,487,985,49.4,50.6,487.0,,,,,,0,0,0,0,0.0,0,0.0,8,120.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakanoriGomi,Lightweight Division,nan-nan,Active,46.0,"5' 8""",155 lbs,"70""",,,Kugayama Rascal,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakashiSato,Welterweight Division,nan-nan,Active,35.0,"5' 10""",170 lbs,"73""",,,Kill Cliff FC,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,174,366,47.5,52.5,174.0,,,,,,3,0,0,0,45.0,0,0.0,2,30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakenoriSato,Lightweight Division,nan-nan,Active,40.0,"5' 10""",155 lbs,"71""",,,Tribe Tokyo MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakeruUchida,Flyweight Division,nan-nan,Active,22.0,"5' 5""",125 lbs,"68""",,,Paraestra Matsudo,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakeyaMizugaki,Bantamweight Division,nan-nan,Active,41.0,"5' 7""",135 lbs,"68.5""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TalitaAlencar,Women's Strawweight Division,nan-nan,Active,34.0,"5' 1""",115 lbs,"58""",,,Fight Sports Deerfield Beach,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,266,624,42.6,57.4,266.0,,,,,,10,0,0,0,150.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TalitaBernardo,Women's Bantamweight Division,nan-nan,Active,38.0,"5' 4""",135 lbs,"68""",,,Imperio Fight,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TallisonTeixeira,Heavyweight Division,nan-nan,Active,25.0,"6' 7""",259 lbs,"83""",,,Team Lucas Mineiro,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,41,68,60.3,39.7,41.0,,,,,,0,0,0,0,0.0,0,0.0,2,30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TamdanMcCrory,Welterweight Division,nan-nan,Active,38.0,"6' 4""",185 lbs,"78""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,269,448,60.0,40.0,269.0,,,,,,11,0,0,0,165.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TamiresVidal,Women's Bantamweight Division,nan-nan,Active,26.0,"5' 6""",135 lbs,"68""",,,Team Brothers,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,203,322,63.0,37.0,203.0,,,,,,0,0,0,0,0.0,0,0.0,1,15.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
